,Model,MPG,Cylinders,Displacement,Horsepower,Weight,Acceleration,Year,Origin,pca1,pca2
262,ford futura,18.1,8,302.0,139,3205,11.2,78,US,0.7202934325226529,-0.0785327328583826
263,dodge magnum xe,17.5,8,318.0,140,4080,13.7,78,US,0.792262675444956,-0.06626682604339217
264,chevrolet chevette,30.0,4,98.0,68,2155,16.5,78,US,-0.03893382096004933,-0.1059489030185683
265,toyota corona,27.5,4,134.0,95,2560,14.2,78,Japan,-0.8500951832325309,-0.5897873475383932
266,datsun 510,27.2,4,119.0,97,2300,14.7,78,Japan,-0.881911214900314,-0.5911810980492047
267,dodge omni,30.9,4,105.0,75,2230,14.5,78,US,-0.012381977234455055,-0.10863531471338414
268,toyota celica gt liftback,21.1,4,134.0,95,2515,14.8,78,Japan,-0.8189615218131685,-0.5786647266219384
269,plymouth sapporo,23.2,4,156.0,105,2745,16.7,78,US,0.13963438190513233,-0.08647580491399653
270,oldsmobile starfire sx,23.8,4,151.0,85,2855,17.6,78,US,0.11135299942958303,-0.08641565879617528
271,datsun 200-sx,23.9,4,119.0,97,2405,14.9,78,Japan,-0.855183677443658,-0.5843522262122579
272,audi 5000,20.3,5,131.0,103,2830,15.9,78,Europe,-0.617659773776636,0.7936137827385427
273,volvo 264gl,17.0,6,163.0,125,3140,13.6,78,Europe,-0.4274613139638556,0.8004631976996794
274,saab 99gle,21.6,4,121.0,115,2795,15.7,78,Europe,-0.7006394659798549,0.7917063112491837
275,peugeot 604sl,16.2,6,163.0,133,3410,15.8,78,Europe,-0.4050690313184321,0.807225435113366
276,volkswagen scirocco,31.5,4,89.0,71,1990,14.9,78,Europe,-0.8972989845033353,0.7640811486413764
277,honda accord lx,29.5,4,98.0,68,2135,16.6,78,Japan,-0.9719856369355537,-0.5960199964506215
278,pontiac lemans v6,21.5,6,231.0,115,3245,15.4,79,US,0.41871998780449954,-0.09583189050314496
279,mercury zephyr 6,19.8,6,200.0,85,2990,18.2,79,US,0.3305134765952564,-0.09382594155192767
280,ford fairmont 4,22.3,4,140.0,88,2890,17.3,79,US,0.10697705319457951,-0.09954736131529644
281,amc concord dl 6,20.2,6,232.0,90,3265,18.2,79,US,0.3826468687255485,-0.0914668796763235
282,dodge aspen 6,20.6,6,225.0,110,3360,16.6,79,US,0.4149794758299602,-0.09213883451261567
283,chevrolet caprice classic,17.0,8,305.0,130,3840,15.4,79,US,0.731454443583237,-0.08209083922397567
284,ford ltd landau,17.6,8,302.0,129,3725,13.4,79,US,0.7269735994054823,-0.08650732572648724
285,mercury grand marquis,16.5,8,351.0,138,3955,13.2,79,US,0.8048554796733115,-0.08195818240458261
286,dodge st. regis,18.2,8,318.0,135,3830,15.2,79,US,0.741628688028831,-0.08413486647286388
287,buick estate wagon (sw),16.9,8,350.0,155,4360,14.9,79,US,0.8434435255977384,-0.07609720534985269
288,ford country squire (sw),15.5,8,351.0,142,4054,14.3,79,US,0.8168170122683236,-0.07789884457032964
289,chevrolet malibu classic (sw),19.2,8,267.0,125,3605,15.0,79,US,0.6642192615432083,-0.08897392330694401
290,chrysler lebaron town @ country (sw),18.5,8,360.0,150,3940,13.0,79,US,0.8147936948800314,-0.08510413085909196
291,vw rabbit custom,31.9,4,89.0,71,1925,14.0,79,Europe,-0.9115479864414529,0.746025028112964
292,maxda glc deluxe,34.1,4,86.0,65,1975,15.2,79,Japan,-1.0294939756428887,-0.6228899885587595
293,dodge colt hatchback custom,35.7,4,98.0,80,1915,14.4,79,US,-0.07715974392250313,-0.1354525119133192
294,amc spirit dl,27.4,4,121.0,80,2670,15.0,79,US,0.04734701042481329,-0.11337104415282293
295,mercedes benz 300d,25.4,5,183.0,77,3530,20.1,79,Europe,-0.6171574930416078,0.7796324943243647
296,cadillac eldorado,23.0,8,350.0,125,3900,17.4,79,US,0.7206458367582612,-0.08944059327443628
297,peugeot 504,27.2,4,141.0,71,3190,24.8,79,Europe,-0.8043913372485471,0.7784286966148777
298,oldsmobile cutlass salon brougham,23.9,8,260.0,90,3420,22.2,79,US,0.5316471669464473,-0.09234190694945059
299,plymouth horizon,34.2,4,105.0,70,2200,13.2,79,US,-0.04477703959828116,-0.1319716610962276
300,plymouth horizon tc3,34.5,4,105.0,70,2150,14.9,79,US,-0.06052656761539717,-0.13105157473351078
301,datsun 210,31.8,4,85.0,65,2020,19.2,79,Japan,-1.036734520277553,-0.6140792972602245
302,fiat strada custom,37.3,4,91.0,69,2130,14.7,79,Europe,-0.9325652806558874,0.7394942241740208
303,buick skylark limited,28.4,4,151.0,90,2670,16.0,79,US,0.07272527140743158,-0.11329732833871221
304,chevrolet citation,28.8,6,173.0,115,2595,11.3,79,US,0.2994715493797894,-0.11935106304748007
305,oldsmobile omega brougham,26.8,6,173.0,115,2700,12.9,79,US,0.3101649081788761,-0.11316339998271703
306,pontiac phoenix,33.5,4,151.0,90,2556,13.2,79,US,0.04991763182871544,-0.12618336261061042
307,vw rabbit,41.5,4,98.0,76,2144,14.7,80,Europe,-0.95439960153147,0.7171093629746471
308,toyota corolla tercel,38.1,4,89.0,60,1968,18.8,80,Japan,-1.0906920389824382,-0.6416906662725811
309,chevrolet chevette,32.1,4,98.0,70,2120,15.5,80,US,-0.07011349722202462,-0.14237903580656958
310,datsun 310,37.2,4,86.0,65,2019,16.4,80,Japan,-1.0637450429281803,-0.642148513967912
311,chevrolet citation,28.0,4,151.0,90,2678,16.5,80,US,0.06068631033013249,-0.12773293358130144
312,ford fairmont,26.4,4,140.0,88,2870,18.1,80,US,0.06411556152149445,-0.12156074436486906
313,amc concord,24.3,4,151.0,90,3003,20.1,80,US,0.08691322289229268,-0.11432837957246418
314,dodge aspen,19.1,6,225.0,90,3381,18.7,80,US,0.37731146440835334,-0.10373070368725247
315,audi 4000,34.3,4,97.0,78,2188,15.8,80,Europe,-0.9129554332341451,0.7310841883334842
316,toyota corona liftback,29.8,4,134.0,90,2711,15.5,80,Japan,-0.8898285460678099,-0.6225458467666121
317,mazda 626,31.3,4,120.0,75,2542,17.5,80,Japan,-0.9534816834080405,-0.6252494135827026
318,datsun 510 hatchback,37.0,4,119.0,92,2434,15.0,80,Japan,-0.9618291001128964,-0.6379680612422084
319,toyota corolla,32.2,4,108.0,75,2265,15.2,80,Japan,-0.9770776258458141,-0.6320564110588475
320,mazda glc,46.6,4,86.0,65,2110,17.9,80,Japan,-1.121599110332335,-0.6555811142839767
321,dodge colt,27.9,4,156.0,105,2800,14.4,80,US,0.10528396041440413,-0.12802144033718968
322,datsun 210,40.8,4,85.0,65,2110,19.2,80,Japan,-1.0955103101461214,-0.6442732725196539
323,vw rabbit c (diesel),44.3,4,90.0,48,2085,21.7,80,Europe,-1.0571254853216039,0.7182654006784853
324,vw dasher (diesel),43.4,4,90.0,48,2335,23.7,80,Europe,-1.0440203743663685,0.7244072294626428
325,audi 5000s (diesel),36.4,5,121.0,67,2950,19.9,80,Europe,-0.80342448935919,0.7386111737414967
326,mercedes-benz 240d,30.0,4,146.0,67,3250,21.8,80,Europe,-0.8112966335948933,0.7549691439694419
327,honda civic 1500 gl,44.6,4,91.0,67,1850,13.8,80,Japan,-1.0991593395248789,-0.6591168388117132
328,subaru dl,33.8,4,97.0,67,2145,18.0,80,Japan,-1.0313713273607845,-0.633221158602126
329,vokswagen rabbit,29.8,4,89.0,62,1845,15.3,80,Europe,-0.9357413017769802,0.7341163599431041
330,datsun 280-zx,32.7,6,168.0,132,2910,11.4,80,Japan,-0.6297752763408625,-0.6287037632557834
331,mazda rx-7 gs,23.7,3,70.0,100,2420,12.5,80,Japan,-0.980173815287175,-0.6178640049979433
332,triumph tr7 coupe,35.0,4,122.0,88,2500,15.1,80,Europe,-0.855564624316823,0.7326930715283002
333,honda accord,32.4,4,107.0,72,2290,17.0,80,Japan,-0.9913641920650569,-0.6302901032425086
334,plymouth reliant,27.2,4,135.0,84,2490,15.7,81,US,0.022725392942230204,-0.1451841587754214
335,buick skylark,26.6,4,151.0,84,2635,16.4,81,US,0.04704696638031498,-0.1419073432108697
336,dodge aries wagon (sw),25.8,4,156.0,92,2620,14.4,81,US,0.07620173705315973,-0.1425233735210752
337,chevrolet citation,23.5,6,173.0,110,2725,12.6,81,US,0.3034579028533873,-0.1393918452359563
338,plymouth reliant,30.0,4,135.0,84,2385,12.9,81,US,0.01434977565073841,-0.1540757314736162
339,toyota starlet,39.1,4,79.0,58,1755,16.9,81,Japan,-1.1250234749230263,-0.663445790130087
340,plymouth champ,39.0,4,86.0,64,1875,16.4,81,US,-0.16515597071398486,-0.17152929551492188
341,honda civic 1300,35.1,4,81.0,60,1760,16.1,81,Japan,-1.0919615427085763,-0.6573898081264412
342,subaru,32.3,4,97.0,67,2065,17.8,81,Japan,-1.0395904438660566,-0.6474062156348575
343,datsun 210 mpg,37.0,4,85.0,65,1975,19.4,81,Japan,-1.0966675859274457,-0.6546229732243275
344,toyota tercel,37.7,4,89.0,62,2050,17.3,81,Japan,-1.0827462289998955,-0.6575704554232371
345,mazda glc 4,34.1,4,91.0,68,1985,16.0,81,Japan,-1.0498408312239003,-0.6532302217294154
346,plymouth horizon 4,34.7,4,105.0,63,2215,14.9,81,US,-0.08914401972350022,-0.16260721460199637
347,ford escort 4w,34.4,4,98.0,65,2045,16.2,81,US,-0.11188083904108934,-0.1622023239462758
348,ford escort 2h,29.9,4,98.0,65,2380,20.7,81,US,-0.08541630971599053,-0.14633504579318338
349,volkswagen jetta,33.0,4,105.0,74,2190,14.2,81,Europe,-0.905662409051224,0.7156292390266948
350,renault 18i,34.5,4,100.0,57,2320,15.8,81,Europe,-0.9383255270384021,0.7152748451549903
351,honda prelude,33.7,4,107.0,75,2210,14.4,81,Japan,-0.9985471148958297,-0.6517812781657595
352,toyota corolla,32.4,4,108.0,75,2350,16.8,81,Japan,-0.9931767063176494,-0.6455490477522635
353,datsun 200sx,32.9,4,119.0,100,2615,14.8,81,Japan,-0.9246128749574734,-0.6448814117101552
354,mazda 626,31.6,4,120.0,74,2635,18.3,81,Japan,-0.9660111396286555,-0.6397793394334222
355,peugeot 505s turbo diesel,28.1,4,141.0,80,3230,20.4,81,Europe,-0.7941320887866844,0.7412704820469315
356,volvo diesel,30.7,6,145.0,76,3160,19.6,81,Europe,-0.6528494946271741,0.7344192601776974
357,toyota cressida,25.4,6,168.0,116,2900,12.6,81,Japan,-0.6251790071756105,-0.6315519452589914
358,datsun 810 maxima,24.2,6,146.0,120,2930,13.8,81,Japan,-0.6366240587340464,-0.6278290394507225
359,buick century,22.4,6,231.0,110,3415,15.8,81,US,0.3941485150347962,-0.12703886771978856
360,oldsmobile cutlass ls,26.6,8,350.0,105,3725,19.0,81,US,0.6280650508749245,-0.12787144508355167
361,ford granada gl,20.2,6,200.0,88,3060,17.1,81,US,0.31947228756131313,-0.12643554463169768
362,chrysler lebaron salon,17.6,6,225.0,85,3465,16.6,81,US,0.3872115833791419,-0.118723587822302
363,chevrolet cavalier,28.0,4,112.0,88,2605,19.6,82,US,-0.022910109923854977,-0.15678703506160668
364,chevrolet cavalier wagon,27.0,4,112.0,88,2640,18.6,82,US,-0.008293163464243296,-0.15587557614360864
365,chevrolet cavalier 2-door,34.0,4,112.0,88,2395,18.0,82,US,-0.06569123184082917,-0.1707692504514711
366,pontiac j2000 se hatchback,31.0,4,112.0,85,2575,16.2,82,US,-0.02662995164849374,-0.16612032084017983
367,dodge aries se,29.0,4,135.0,84,2525,16.0,82,US,0.0008492439666382804,-0.16332676423096915
368,pontiac phoenix,27.0,4,151.0,90,2735,18.0,82,US,0.03805376430227165,-0.15531515209912966
369,ford fairmont futura,24.0,4,140.0,92,2865,16.4,82,US,0.06865454313451397,-0.15074805544949474
370,amc concord dl,23.0,4,151.0,88,3035,20.5,82,US,0.06824205540020434,-0.14296425706064134
371,volkswagen rabbit l,36.0,4,105.0,74,1980,15.3,82,Europe,-0.9585928753680626,0.6940188999296509
372,mazda glc custom l,37.0,4,91.0,68,2025,18.2,82,Japan,-1.089121624953199,-0.6710665839698696
373,mazda glc custom,31.0,4,91.0,68,1970,17.6,82,Japan,-1.0540649114247012,-0.6620629054985447
374,plymouth horizon miser,38.0,4,105.0,63,2125,14.7,82,US,-0.12679518258541794,-0.1850452167112792
375,mercury lynx l,36.0,4,98.0,70,2125,17.3,82,US,-0.12783329099103874,-0.17844656485641866
376,nissan stanza xe,36.0,4,120.0,88,2160,14.5,82,Japan,-1.0024354445800212,-0.6711131479597922
377,honda accord,36.0,4,107.0,75,2205,14.5,82,Japan,-1.0253542187815132,-0.6713772102148673
378,toyota corolla,34.0,4,108.0,70,2245,16.9,82,Japan,-1.0295661178274906,-0.6651393489950276
379,honda civic,38.0,4,91.0,67,1965,15.0,82,Japan,-1.08205722503007,-0.6769671045087782
380,honda civic (auto),32.0,4,91.0,67,1965,15.7,82,Japan,-1.050382309787328,-0.6659853787869325
381,datsun 310 gx,38.0,4,91.0,67,1995,16.2,82,Japan,-1.0868034093455028,-0.6753382570352628
382,buick century limited,25.0,6,181.0,110,2945,16.4,82,US,0.283923658852771,-0.1513001245599318
383,oldsmobile cutlass ciera (diesel),38.0,6,262.0,85,3015,17.0,82,US,0.2470928838049694,-0.17274306121389754
384,chrysler lebaron medallion,26.0,4,156.0,92,2585,14.5,82,US,0.05958241521486085,-0.15883476534405327
385,ford granada l,22.0,6,232.0,112,2835,14.7,82,US,0.3487958862260848,-0.14874504100721953
386,toyota celica gt,32.0,4,144.0,96,2665,13.9,82,Japan,-0.9057081194547278,-0.6596733247999732
387,dodge charger 2.2,36.0,4,135.0,84,2370,13.0,82,US,-0.035323779850435534,-0.18005505023555646
388,chevrolet camaro,27.0,4,151.0,90,2950,17.3,82,US,0.05900801950900834,-0.15405953408737325
389,ford mustang gl,27.0,4,140.0,86,2790,15.6,82,US,0.042484162062437124,-0.1577369856769854
390,vw pickup,44.0,4,97.0,52,2130,24.6,82,Europe,-1.0824766114003792,0.6911787362916348
391,dodge rampage,32.0,4,135.0,84,2295,11.6,82,US,-0.009040388428900275,-0.17553646710485216
392,ford ranger,28.0,4,120.0,79,2625,18.6,82,US,-0.019356600037596657,-0.1580925044209948
393,chevy s-10,31.0,4,119.0,82,2720,19.4,82,US,-0.03184338558400266,-0.1612587200930263
